minute,match_id,match_date,kick_off,home_score,away_score,match_week,player_id,player_name,X,Y,team_id,team_name,competition_id,competition_name,season_id,season_name,home_team_id,home_team_name,away_team_id,away_team_name,competition_stage_name,stadium_name,statsbomb_xg,end_location,technique_name,outcome_name,type_name,body_part_name,Goal,theta,distance,my_xg
57,16029,2018-10-20,20:45:00.000,4,2,9,5246,Luis Alberto Suárez Díaz,111.2,49.3,217,Barcelona,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.19484615,"[120.0, 20.6, 0.2]",Half Volley,Off T,Open Play,Right Foot,False,0.4441830222885456,12.803515142334932,0.11430783248676854
60,16029,2018-10-20,20:45:00.000,4,2,9,5218,André Miguel Valente Silva,109.3,39.2,213,Sevilla,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.10279796000000001,"[119.3, 37.5, 2.2]",Normal,Saved,Open Play,Head,False,0.7122866809519356,10.729864864013901,0.2056804504955099
60,16029,2018-10-20,20:45:00.000,4,2,9,6719,Franco Damián Vázquez,115.0,33.0,213,Sevilla,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.25286335,"[118.0, 36.0, 0.4]",Half Volley,Saved,Open Play,Left Foot,False,0.6037493333974362,8.602325267042627,0.1634126105326602
60,16029,2018-10-20,20:45:00.000,4,2,9,5246,Luis Alberto Suárez Díaz,109.5,55.1,217,Barcelona,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.04781875,"[120.0, 42.2, 4.6]",Normal,Off T,Open Play,Right Foot,False,0.2549853208985849,18.391846019364127,0.0731788611437478
62,16029,2018-10-20,20:45:00.000,4,2,9,5246,Luis Alberto Suárez Díaz,108.1,40.1,217,Barcelona,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.76,"[120.0, 37.2, 0.2]",Normal,Goal,Penalty,Right Foot,True,0.6485005595772457,11.900420160649796,0.1799294064593933
65,16029,2018-10-20,20:45:00.000,4,2,9,6723,Wissam Ben Yedder,108.0,46.0,213,Sevilla,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.16657923,"[110.0, 45.0]",Normal,Wayward,Open Play,Right Foot,False,0.5295895987820765,13.416407864998739,0.1387562843617115
66,16029,2018-10-20,20:45:00.000,4,2,9,6723,Wissam Ben Yedder,108.2,53.2,213,Sevilla,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.09198374000000001,"[120.0, 32.2, 0.2]",Normal,Off T,Open Play,Right Foot,False,0.30728113340360863,17.705366418123067,0.08294173794396935
68,16029,2018-10-20,20:45:00.000,4,2,9,5470,Ivan Rakitić,100.1,33.1,217,Barcelona,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.069214076,"[120.0, 34.1, 6.2]",Normal,Off T,Open Play,Left Foot,False,0.3563954387528143,21.062288574606516,0.09317465522807575
71,16029,2018-10-20,20:45:00.000,4,2,9,3501,Philippe Coutinho Correia,110.1,25.1,217,Barcelona,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.025460629000000002,"[110.6, 25.9]",Normal,Blocked,Open Play,Left Foot,False,0.25484493552720877,17.889102828258327,0.07315413609499569
71,16029,2018-10-20,20:45:00.000,4,2,9,6826,Clément Lenglet,112.9,38.0,217,Barcelona,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.12364169,"[120.0, 47.1, 1.5]",Normal,Off T,Open Play,Head,False,0.9762005010933077,7.376313442364005,0.3394532747890125
72,16029,2018-10-20,20:45:00.000,4,2,9,5246,Luis Alberto Suárez Díaz,101.8,38.6,217,Barcelona,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.08280991,"[117.8, 42.1, 0.2]",Normal,Saved,Open Play,Right Foot,False,0.43032661312255854,18.25376673456742,0.110714660758099
73,16029,2018-10-20,20:45:00.000,4,2,9,5477,Ousmane Dembélé,108.1,51.1,217,Barcelona,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.06307589,"[109.2, 50.0]",Half Volley,Blocked,Open Play,Left Foot,False,0.36542212567152216,16.273291000900837,0.09517448506619715
78,16029,2018-10-20,20:45:00.000,4,2,9,6720,Pablo Sarabia García,97.0,55.1,213,Sevilla,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.018647308,"[108.3, 47.2]",Normal,Blocked,Open Play,Left Foot,False,0.24338719803420744,27.5138147118861,0.07116193452540759
82,16029,2018-10-20,20:45:00.000,4,2,9,3501,Philippe Coutinho Correia,86.5,44.2,217,Barcelona,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.030456752000000004,"[119.1, 42.1, 0.5]",Normal,Saved,Free Kick,Right Foot,False,0.2340859804011333,33.76225703355746,0.06958166167192842
84,16029,2018-10-20,20:45:00.000,4,2,9,6334,Luis Fernando Muriel Fruto,100.1,29.8,213,Sevilla,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.05316522,"[120.0, 40.4, 4.1]",Normal,Off T,Open Play,Right Foot,False,0.3177477210263555,22.3617977810372,0.08503296509744025
85,16029,2018-10-20,20:45:00.000,4,2,9,6720,Pablo Sarabia García,103.2,39.0,213,Sevilla,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.19136694,"[116.7, 41.4, 0.9]",Normal,Saved,Open Play,Left Foot,False,0.4659798616791785,16.82973558912914,0.1201654710082613
85,16029,2018-10-20,20:45:00.000,4,2,9,6723,Wissam Ben Yedder,114.1,49.1,213,Sevilla,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.2864947,"[117.1, 43.7, 0.6000000000000001]",Half Volley,Saved,Open Play,Right Foot,False,0.4348263314372656,10.845275469069474,0.11187052872377834
85,16029,2018-10-20,20:45:00.000,4,2,9,5504,Éver Maximiliano David Banega,104.0,52.0,213,Sevilla,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.052777383000000004,"[107.0, 50.0]",Normal,Blocked,Open Play,Right Foot,False,0.3217505543966423,20.0,0.08584530029720581
85,16029,2018-10-20,20:45:00.000,4,2,9,3610,Roque Mesa Quevedo,104.0,45.0,213,Sevilla,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.058702305,"[104.9, 44.9]",Normal,Blocked,Open Play,Right Foot,False,0.4499706503147804,16.76305461424021,0.11583848866951389
87,16029,2018-10-20,20:45:00.000,4,2,9,5470,Ivan Rakitić,104.1,58.1,217,Barcelona,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.019737858,"[120.0, 36.7, 0.4]",Half Volley,Goal,Open Play,Right Foot,True,0.2216609619616026,24.091907354960508,0.0675212994420827
90,16029,2018-10-20,20:45:00.000,4,2,9,6334,Luis Fernando Muriel Fruto,103.3,28.7,213,Sevilla,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.10566346,"[120.0, 43.4, 0.6000000000000001]",Normal,Goal,Open Play,Right Foot,True,0.3295797722110714,20.163829001457042,0.0874545137423436
91,16029,2018-10-20,20:45:00.000,4,2,9,6616,Munir El Haddadi Mohamed,105.1,33.1,217,Barcelona,11,La Liga,4,2018/2019,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.06973951,"[107.7, 34.3]",Normal,Blocked,Open Play,Left Foot,False,0.43935636596333255,16.42010962204577,0.11304482447761226
16,16073,2018-11-24,20:45:00.000,1,1,13,3245,Thomas Lemar,100.8,27.3,212,Atlético Madrid,11,La Liga,4,2018/2019,212,Atlético Madrid,217,Barcelona,Regular Season,Estadio Wanda Metropolitano,0.032565657000000005,"[108.1, 33.1]",Normal,Blocked,Open Play,Left Foot,False,0.29042288473752587,23.02020851339101,0.0796716695338076
37,16073,2018-11-24,20:45:00.000,1,1,13,8206,Arturo Erasmo Vidal Pardo,102.6,49.9,217,Barcelona,11,La Liga,4,2018/2019,212,Atlético Madrid,217,Barcelona,Regular Season,Estadio Wanda Metropolitano,0.040756512,"[107.4, 46.7]",Normal,Blocked,Open Play,Left Foot,False,0.34712566037101483,20.01924074484345,0.09116028930438175
39,16073,2018-11-24,20:45:00.000,1,1,13,5503,Lionel Andrés Messi Cuccittini,97.2,59.9,217,Barcelona,11,La Liga,4,2018/2019,212,Atlético Madrid,217,Barcelona,Regular Season,Estadio Wanda Metropolitano,0.060392737,"[120.0, 38.3, 3.8]",Normal,Off T,Free Kick,Left Foot,False,0.19999079288145882,30.263013729633734,0.06406280476969728
47,16073,2018-11-24,20:45:00.000,1,1,13,11392,Arthur Henrique Ramos de Oliveira Melo,100.5,36.1,217,Barcelona,11,La Liga,4,2018/2019,212,Atlético Madrid,217,Barcelona,Regular Season,Estadio Wanda Metropolitano,0.046900112,"[109.7, 36.9]",Half Volley,Blocked,Open Play,Right Foot,False,0.39004757130411244,19.88617610301186,0.1008266055223384
55,16073,2018-11-24,20:45:00.000,1,1,13,5503,Lionel Andrés Messi Cuccittini,91.5,50.4,217,Barcelona,11,La Liga,4,2018/2019,212,Atlético Madrid,217,Barcelona,Regular Season,Estadio Wanda Metropolitano,0.019789238,"[94.0, 48.9]",Normal,Blocked,Open Play,Left Foot,False,0.24695232424563546,30.3382596732245,0.0717763876403353
76,16073,2018-11-24,20:45:00.000,1,1,13,5198,Diego da Silva Costa,118.5,32.2,212,Atlético Madrid,11,La Liga,4,2018/2019,212,Atlético Madrid,217,Barcelona,Regular Season,Estadio Wanda Metropolitano,0.03549693,"[120.0, 37.0, 1.9]",Normal,Goal,Open Play,Head,True,0.24952045661291572,7.942921376924233,0.07222203723646656
81,16073,2018-11-24,20:45:00.000,1,1,13,5503,Lionel Andrés Messi Cuccittini,94.0,52.5,217,Barcelona,11,La Liga,4,2018/2019,212,Atlético Madrid,217,Barcelona,Regular Season,Estadio Wanda Metropolitano,0.048725054000000004,"[119.3, 42.8, 1.8]",Normal,Saved,Free Kick,Left Foot,False,0.2495136162018439,28.848743473503312,0.072220846833508
82,16073,2018-11-24,20:45:00.000,1,1,13,5487,Antoine Griezmann,97.6,53.5,212,Atlético Madrid,11,La Liga,4,2018/2019,212,Atlético Madrid,217,Barcelona,Regular Season,Estadio Wanda Metropolitano,0.07752695,"[120.0, 42.7, 3.5]",Normal,Off T,Free Kick,Left Foot,False,0.2620888463033564,26.153584840323518,0.07444004319645231
86,16073,2018-11-24,20:45:00.000,1,1,13,5503,Lionel Andrés Messi Cuccittini,91.9,41.2,217,Barcelona,11,La Liga,4,2018/2019,212,Atlético Madrid,217,Barcelona,Regular Season,Estadio Wanda Metropolitano,0.055079196000000004,"[100.1, 41.9]",Normal,Blocked,Free Kick,Left Foot,False,0.2822996717142812,28.125611104472018,0.07813837489809668
89,16073,2018-11-24,20:45:00.000,1,1,13,5477,Ousmane Dembélé,111.9,52.9,217,Barcelona,11,La Liga,4,2018/2019,212,Atlético Madrid,217,Barcelona,Regular Season,Estadio Wanda Metropolitano,0.18414003,"[120.0, 41.9, 0.4]",Normal,Goal,Open Play,Left Foot,True,0.29143131244270737,15.232202729743321,0.07986392154974943
8,16086,2018-12-08,20:45:00.000,0,4,15,11391,Borja Iglesias Quintas,101.9,49.9,214,Espanyol,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.15436336,"[120.0, 15.6]",Normal,Wayward,Open Play,Right Foot,False,0.33978799638110735,20.63055985667863,0.08959365203120694
16,16086,2018-12-08,20:45:00.000,0,4,15,5503,Lionel Andrés Messi Cuccittini,92.9,42.9,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.08531216500000001,"[120.0, 43.7, 2.3]",Normal,Goal,Free Kick,Left Foot,True,0.28988328530748003,27.254724361108472,0.07956897113359637
20,16086,2018-12-08,20:45:00.000,0,4,15,5246,Luis Alberto Suárez Díaz,109.1,31.1,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.25817826,"[116.9, 36.4, 0.2]",Normal,Saved,Open Play,Left Foot,False,0.4467624130801473,14.07195793057953,0.11498781728404353
21,16086,2018-12-08,20:45:00.000,0,4,15,6758,Víctor Sánchez Mata,114.2,33.4,214,Espanyol,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.07027359,"[120.0, 35.2, 1.6]",Normal,Off T,Open Play,Head,False,0.6487093950323559,8.786353054595518,0.1800094514795936
25,16086,2018-12-08,20:45:00.000,0,4,15,5477,Ousmane Dembélé,110.1,26.1,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.045876104,"[120.0, 43.2, 1.8]",Normal,Goal,Open Play,Right Foot,True,0.28019899195385084,17.065169205138286,0.0777462794772181
27,16086,2018-12-08,20:45:00.000,0,4,15,3236,Sergi Darder Moll,94.0,53.0,214,Espanyol,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.018842662,"[120.0, 43.0, 5.3]",Normal,Off T,Open Play,Right Foot,False,0.2458299682560578,29.068883707497267,0.07158242232854026
30,16086,2018-12-08,20:45:00.000,0,4,15,6838,Hernán Arsenio Pérez González,116.8,29.7,214,Espanyol,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.048879687000000005,"[118.6, 34.6]",Normal,Blocked,Open Play,Head,False,0.24982730872443082,10.785638599545232,0.07227545580840286
31,16086,2018-12-08,20:45:00.000,0,4,15,5598,Óscar Esau Duarte Gaitán,115.9,49.5,214,Espanyol,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.07335286,"[119.0, 42.9, 1.1]",Normal,Saved,Open Play,Head,False,0.34573445058797025,10.346980235798267,0.09086137591273685
33,16086,2018-12-08,20:45:00.000,0,4,15,6754,David López Silva,114.6,35.8,214,Espanyol,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.09206504400000001,"[120.0, 33.5, 1.0]",Normal,Off T,Open Play,Head,False,0.9514232647769827,6.841052550594834,0.32517664808854607
35,16086,2018-12-08,20:45:00.000,0,4,15,5246,Luis Alberto Suárez Díaz,112.1,37.1,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.36377764,"[120.0, 44.1, 0.2]",Volley,Post,Open Play,Right Foot,False,0.8562841090526684,8.415461959987704,0.2734525895980472
35,16086,2018-12-08,20:45:00.000,0,4,15,8206,Arturo Erasmo Vidal Pardo,115.1,46.1,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.3288783,"[115.9, 44.5]",Normal,Blocked,Open Play,Left Foot,False,0.7142085536499151,7.824321056807426,0.206497130216468
35,16086,2018-12-08,20:45:00.000,0,4,15,5211,Jordi Alba Ramos,103.6,29.1,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.03720364,"[112.7, 35.6]",Volley,Blocked,Open Play,Left Foot,False,0.3392616603210442,19.691876497683,0.08948221403243484
36,16086,2018-12-08,20:45:00.000,0,4,15,5470,Ivan Rakitić,112.0,38.9,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.11782129999999999,"[119.1, 38.9, 0.9]",Normal,Saved,Open Play,Head,False,0.9153046126417661,8.075270893288968,0.3049387849495051
36,16086,2018-12-08,20:45:00.000,0,4,15,5503,Lionel Andrés Messi Cuccittini,113.1,47.1,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.18968514,"[120.0, 36.4, 0.5]",Normal,Post,Open Play,Head,False,0.5923789432231715,9.900505037623086,0.1594154936023768
40,16086,2018-12-08,20:45:00.000,0,4,15,6838,Hernán Arsenio Pérez González,113.0,43.0,214,Espanyol,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.14547412,"[120.0, 36.9, 3.5]",Normal,Off T,Open Play,Head,False,0.9272952180016123,7.615773105863909,0.3115791050133903
44,16086,2018-12-08,20:45:00.000,0,4,15,5246,Luis Alberto Suárez Díaz,119.0,30.9,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.09308887,"[120.0, 43.1, 0.4]",Normal,Goal,Open Play,Left Foot,True,0.117433872681557,9.154780172128659,0.05234672753865253
52,16086,2018-12-08,20:45:00.000,0,4,15,3236,Sergi Darder Moll,99.1,50.1,214,Espanyol,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.01726642,"[120.0, 22.7]",Volley,Wayward,Open Play,Right Foot,False,0.3095252667103293,23.212496634356253,0.08338613968282352
55,16086,2018-12-08,20:45:00.000,0,4,15,5246,Luis Alberto Suárez Díaz,88.2,32.7,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.046951655,"[98.9, 32.5]",Normal,Blocked,Free Kick,Right Foot,False,0.2380259009489499,32.62713594540593,0.07024704976364213
57,16086,2018-12-08,20:45:00.000,0,4,15,5477,Ousmane Dembélé,107.3,29.8,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.16127354,"[108.0, 30.4]",Normal,Blocked,Open Play,Right Foot,False,0.38694833372858695,16.28895331198417,0.10009919553187216
57,16086,2018-12-08,20:45:00.000,0,4,15,5503,Lionel Andrés Messi Cuccittini,114.7,49.0,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.28781366,"[117.6, 43.8, 0.2]",Normal,Saved,Open Play,Right Foot,False,0.42739610760832286,10.444615837837214,0.10996751871659613
57,16086,2018-12-08,20:45:00.000,0,4,15,6838,Hernán Arsenio Pérez González,101.1,50.9,214,Espanyol,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.068398185,"[119.2, 42.9, 0.5]",Normal,Saved,Open Play,Left Foot,False,0.3175579532817162,21.817882573705457,0.08499462725625179
64,16086,2018-12-08,20:45:00.000,0,4,15,5503,Lionel Andrés Messi Cuccittini,92.8,28.1,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.027775064000000002,"[119.9, 36.9, 2.4]",Normal,Goal,Free Kick,Left Foot,True,0.24632399035784083,29.689223634174066,0.07166773944430307
66,16086,2018-12-08,20:45:00.000,0,4,15,6866,Marc Roca Junqué,86.1,51.0,214,Espanyol,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.012048136000000001,"[119.0, 41.5, 1.0]",Normal,Saved,Open Play,Left Foot,False,0.21295317190601945,35.640005611671846,0.06611122014736026
67,16086,2018-12-08,20:45:00.000,0,4,15,11391,Borja Iglesias Quintas,115.1,35.1,214,Espanyol,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.16951102,"[120.0, 35.7, 0.5]",Normal,Off T,Open Play,Right Foot,False,0.8858730655401518,6.929646455628169,0.28898314628786165
68,16086,2018-12-08,20:45:00.000,0,4,15,3501,Philippe Coutinho Correia,110.4,27.2,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.03961151,"[118.6, 39.4, 0.9]",Normal,Saved,Open Play,Right Foot,False,0.30970294454245606,15.999999999999998,0.08342141722654406
68,16086,2018-12-08,20:45:00.000,0,4,15,5503,Lionel Andrés Messi Cuccittini,112.7,41.3,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.5735736,"[118.0, 41.0, 1.3]",Diving Header,Saved,Open Play,Head,False,0.9822407133495241,7.414849964766647,0.3429796077001553
79,16086,2018-12-08,20:45:00.000,0,4,15,5470,Ivan Rakitić,116.8,28.9,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.027473863,"[117.0, 31.0]",Half Volley,Blocked,Open Play,Right Foot,False,0.21460851251567883,11.552056094046637,0.06637715130204491
80,16086,2018-12-08,20:45:00.000,0,4,15,6758,Víctor Sánchez Mata,110.1,39.9,214,Espanyol,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.050781,"[120.0, 39.7, 3.5]",Normal,Off T,Open Play,Head,False,0.7679083206160838,9.900505037623088,0.23028495136965205
84,16086,2018-12-08,20:45:00.000,0,4,15,6761,Leonardo Carrilho Baptistão,99.1,50.1,214,Espanyol,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.029379396000000002,"[101.1, 49.7]",Normal,Blocked,Open Play,Right Foot,False,0.3095252667103293,23.212496634356253,0.08338613968282352
90,16086,2018-12-08,20:45:00.000,0,4,15,11391,Borja Iglesias Quintas,106.5,36.9,214,Espanyol,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.1026415,"[114.8, 37.1]",Normal,Blocked,Open Play,Right Foot,False,0.5507407493108862,13.851353724455961,0.14545216272313694
90,16086,2018-12-08,20:45:00.000,0,4,15,6886,Dídac Vilá Rosselló,102.1,32.1,214,Espanyol,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.069545306,"[120.0, 52.5]",Normal,Wayward,Open Play,Right Foot,False,0.3721877762600676,19.565786465153916,0.0966984864308076
94,16086,2018-12-08,20:45:00.000,0,4,15,6616,Munir El Haddadi Mohamed,111.1,51.8,217,Barcelona,11,La Liga,4,2018/2019,214,Espanyol,217,Barcelona,Regular Season,RCDE Stadium,0.08648648,"[111.9, 50.6]",Normal,Blocked,Open Play,Right Foot,False,0.3381811735273089,14.780054127099808,0.08925384057701431
5,16120,2019-01-06,20:45:00.000,1,2,18,6611,Ángel Luis Rodríguez Díaz,103.7,48.2,216,Getafe,11,La Liga,4,2018/2019,216,Getafe,217,Barcelona,Regular Season,Coliseum Alfonso Pérez,0.050940912000000005,"[120.0, 40.8, 5.6]",Volley,Off T,Open Play,Right Foot,False,0.39033564141155663,18.246369501903658,0.10089445520161833
15,16120,2019-01-06,20:45:00.000,1,2,18,6619,Vitorino Gabriel Pacheco Antunes,91.0,33.7,216,Getafe,11,La Liga,4,2018/2019,216,Getafe,217,Barcelona,Regular Season,Coliseum Alfonso Pérez,0.011978332000000001,"[107.1, 23.1]",Volley,Wayward,Open Play,Left Foot,False,0.26213062952121907,29.67642161716941,0.07444752031769064
19,16120,2019-01-06,20:45:00.000,1,2,18,5503,Lionel Andrés Messi Cuccittini,108.5,34.0,217,Barcelona,11,La Liga,4,2018/2019,216,Getafe,217,Barcelona,Regular Season,Coliseum Alfonso Pérez,0.16530776,"[110.0, 35.0, 0.5]",Half Volley,Saved,Open Play,Left Foot,False,0.543552775145941,12.971121771072847,0.14314707854354453
19,16120,2019-01-06,20:45:00.000,1,2,18,5503,Lionel Andrés Messi Cuccittini,117.0,31.0,217,Barcelona,11,La Liga,4,2018/2019,216,Getafe,217,Barcelona,Regular Season,Coliseum Alfonso Pérez,0.58631015,"[120.0, 43.7, 0.2]",Normal,Goal,Open Play,Left Foot,True,0.3136206522166979,9.486832980505138,0.08420272399916397
22,16120,2019-01-06,20:45:00.000,1,2,18,5246,Luis Alberto Suárez Díaz,117.0,52.0,217,Barcelona,11,La Liga,4,2018/2019,216,Getafe,217,Barcelona,Regular Season,Coliseum Alfonso Pérez,0.07119024,"[117.7, 48.8, 0.5]",Normal,Saved,Open Play,Right Foot,False,0.17342272027487715,12.36931687685298,0.06004789671988608
25,16120,2019-01-06,20:45:00.000,1,2,18,5213,Gerard Piqué Bernabéu,114.4,35.3,217,Barcelona,11,La Liga,4,2018/2019,216,Getafe,217,Barcelona,Regular Season,Coliseum Alfonso Pérez,0.26212427,"[119.0, 40.0, 0.7000000000000001]",Normal,Saved,Open Play,Left Foot,False,0.874523132386873,7.310950690573693,0.2829641691448464
28,16120,2019-01-06,20:45:00.000,1,2,18,5246,Luis Alberto Suárez Díaz,103.6,31.7,217,Barcelona,11,La Liga,4,2018/2019,216,Getafe,217,Barcelona,Regular Season,Coliseum Alfonso Pérez,0.1635241,"[107.3, 35.0]",Normal,Blocked,Open Play,Right Foot,False,0.3870780240199935,18.380696395947577,0.10012954090634105
38,16120,2019-01-06,20:45:00.000,1,2,18,5246,Luis Alberto Suárez Díaz,100.5,46.9,217,Barcelona,11,La Liga,4,2018/2019,216,Getafe,217,Barcelona,Regular Season,Coliseum Alfonso Pérez,0.024296453000000003,"[120.0, 43.5, 0.9]",Volley,Goal,Open Play,Right Foot,True,0.36207132160613636,20.68477701112584,0.09442768278489425
40,16120,2019-01-06,20:45:00.000,1,2,18,6863,Mauro Wilney Arambarri Rosa,106.8,35.1,216,Getafe,11,La Liga,4,2018/2019,216,Getafe,217,Barcelona,Regular Season,Coliseum Alfonso Pérez,0.08825079999999999,"[107.3, 38.4]",Volley,Wayward,Open Play,Right Foot,False,0.5251525785375569,14.080127840328725,0.1373848895513361
41,16120,2019-01-06,20:45:00.000,1,2,18,6611,Ángel Luis Rodríguez Díaz,102.6,43.9,216,Getafe,11,La Liga,4,2018/2019,216,Getafe,217,Barcelona,Regular Season,Coliseum Alfonso Pérez,0.06781794000000001,"[120.0, 41.6, 3.9]",Half Volley,Off T,Open Play,Right Foot,False,0.43194146840030995,17.831713322056302,0.11112826995943939
42,16120,2019-01-06,20:45:00.000,1,2,18,11550,Jaime Mata Arnaiz,118.7,39.4,216,Getafe,11,La Liga,4,2018/2019,216,Getafe,217,Barcelona,Regular Season,Coliseum Alfonso Pérez,0.9159896,"[120.0, 36.9, 0.1]",Half Volley,Goal,Open Play,Right Foot,True,2.500965100105586,1.4317821063276335,0.9642344666555447
43,16120,2019-01-06,20:45:00.000,1,2,18,6863,Mauro Wilney Arambarri Rosa,90.9,45.2,216,Getafe,11,La Liga,4,2018/2019,216,Getafe,217,Barcelona,Regular Season,Coliseum Alfonso Pérez,0.0146105075,"[120.0, 48.5, 0.2]",Half Volley,Off T,Open Play,Right Foot,False,0.26499400200880574,29.56095397648729,0.07496156991731073
48,16120,2019-01-06,20:45:00.000,1,2,18,6611,Ángel Luis Rodríguez Díaz,112.8,51.6,216,Getafe,11,La Liga,4,2018/2019,216,Getafe,217,Barcelona,Regular Season,Coliseum Alfonso Pérez,0.14469402,"[120.0, 35.4, 0.30000000000000004]",Normal,Off T,Open Play,Right Foot,False,0.3259699386396462,13.652838532700812,0.08670918896175524
53,16120,2019-01-06,20:45:00.000,1,2,18,5503,Lionel Andrés Messi Cuccittini,106.1,31.1,217,Barcelona,11,La Liga,4,2018/2019,216,Getafe,217,Barcelona,Regular Season,Coliseum Alfonso Pérez,0.12195861000000001,"[119.3, 37.8, 1.7000000000000002]",Half Volley,Saved,Open Play,Right Foot,False,0.40918578302662834,16.505150711217397,0.10542317182948101
